Código da estação|Nome da estação|Data|Key|Precipitação|Temp. Máxima|Temp. Mínima|Temp. Comp. Média
82886|CABROBÓ|3/1/2016|CABROBÓ_42372|0,00|38,20|27,60|31,78
82886|CABROBÓ|4/1/2016|CABROBÓ_42373|0,00|38,00|27,20|31,70
82886|CABROBÓ|5/1/2016|CABROBÓ_42374|0,00|35,40|24,80|28,90
82886|CABROBÓ|6/1/2016|CABROBÓ_42375|0,00|35,00|22,00|26,02
82886|CABROBÓ|7/1/2016|CABROBÓ_42376|41,00|32,80|22,00|25,22
82886|CABROBÓ|8/1/2016|CABROBÓ_42377|35,80|26,40|22,20|24,42
82886|CABROBÓ|9/1/2016|CABROBÓ_42378|1,20|31,60|23,60|26,42
82886|CABROBÓ|10/1/2016|CABROBÓ_42379|0,00|34,20|23,40|27,42
82886|CABROBÓ|11/1/2016|CABROBÓ_42380|1,80|33,60|23,00|28,54
82886|CABROBÓ|12/1/2016|CABROBÓ_42381|0,00|35,00|25,00|29,26
82886|CABROBÓ|13/1/2016|CABROBÓ_42382|0,00|32,60|25,40|28,74
82886|CABROBÓ|14/1/2016|CABROBÓ_42383|0,60|29,40|23,80|25,94
82886|CABROBÓ|15/1/2016|CABROBÓ_42384|7,40|34,20|22,80|28,30
82886|CABROBÓ|16/1/2016|CABROBÓ_42385|0,20|34,20|25,00|29,02
82886|CABROBÓ|17/1/2016|CABROBÓ_42386|65,00|30,00|23,00|24,98
82886|CABROBÓ|18/1/2016|CABROBÓ_42387|0,80|30,00|23,40|25,74
82886|CABROBÓ|19/1/2016|CABROBÓ_42388|6,20|31,60|22,40|26,62
82886|CABROBÓ|20/1/2016|CABROBÓ_42389|0,00|27,80|23,40|24,94
82886|CABROBÓ|21/1/2016|CABROBÓ_42390|12,60|28,80|23,40|24,78
82886|CABROBÓ|22/1/2016|CABROBÓ_42391|27,40|25,00|22,60|23,26
82886|CABROBÓ|23/1/2016|CABROBÓ_42392|10,60|31,80|22,80|26,50
82886|CABROBÓ|24/1/2016|CABROBÓ_42393|0,00|31,60|23,60|26,30
82886|CABROBÓ|25/1/2016|CABROBÓ_42394|0,00|33,00|23,60|27,90
82886|CABROBÓ|26/1/2016|CABROBÓ_42395|0,00|32,20|24,60|27,38
82886|CABROBÓ|27/1/2016|CABROBÓ_42396|0,00|32,20|24,60|27,78
82886|CABROBÓ|28/1/2016|CABROBÓ_42397|5,60|31,60|22,40|26,26
82886|CABROBÓ|29/1/2016|CABROBÓ_42398|0,00|32,00|22,60|25,82
82886|CABROBÓ|30/1/2016|CABROBÓ_42399|0,10|31,20|20,00|24,58
82886|CABROBÓ|31/1/2016|CABROBÓ_42400|0,00|32,00|21,20|25,30
82886|CABROBÓ|1/2/2016|CABROBÓ_42401|0,00|32,40|22,40|26,30
82886|CABROBÓ|2/2/2016|CABROBÓ_42402|0,00|30,60|22,60|25,78
82886|CABROBÓ|3/2/2016|CABROBÓ_42403|0,00|31,00|23,80|26,14
82886|CABROBÓ|4/2/2016|CABROBÓ_42404|0,00|31,00|22,40|26,18
82886|CABROBÓ|5/2/2016|CABROBÓ_42405|0,00|32,80|22,20|27,34
82886|CABROBÓ|6/2/2016|CABROBÓ_42406|0,00|32,20|22,80|26,98
82886|CABROBÓ|7/2/2016|CABROBÓ_42407|0,00|32,60|22,00|27,10
82886|CABROBÓ|8/2/2016|CABROBÓ_42408|0,00|33,40|22,60|27,42
82886|CABROBÓ|9/2/2016|CABROBÓ_42409|0,00|33,60|22,80|27,66
82886|CABROBÓ|10/2/2016|CABROBÓ_42410|0,00|33,40|24,40|28,54
82886|CABROBÓ|11/2/2016|CABROBÓ_42411|0,00|34,00|22,40|28,46
82886|CABROBÓ|12/2/2016|CABROBÓ_42412|0,00|37,00|23,20|29,02
82886|CABROBÓ|13/2/2016|CABROBÓ_42413|0,00|34,80|24,40|28,42
82886|CABROBÓ|14/2/2016|CABROBÓ_42414|6,40|33,20|23,20|26,26
82886|CABROBÓ|15/2/2016|CABROBÓ_42415|3,60|33,00|22,20|27,62
82886|CABROBÓ|16/2/2016|CABROBÓ_42416|28,20|31,00|20,80|25,18
82886|CABROBÓ|17/2/2016|CABROBÓ_42417|0,00|32,40|22,00|26,54
82886|CABROBÓ|18/2/2016|CABROBÓ_42418|0,00|33,00|22,40|27,70
82886|CABROBÓ|19/2/2016|CABROBÓ_42419|0,00|33,80|23,40|26,62
82886|CABROBÓ|20/2/2016|CABROBÓ_42420|0,00|33,00|22,40|27,66
82886|CABROBÓ|21/2/2016|CABROBÓ_42421|0,00|33,60|22,20|27,54
82886|CABROBÓ|22/2/2016|CABROBÓ_42422|0,00|33,40|22,40|27,90
82886|CABROBÓ|23/2/2016|CABROBÓ_42423|0,00|34,80|23,40|28,50
82886|CABROBÓ|24/2/2016|CABROBÓ_42424|0,00|34,40|24,20|28,34
82886|CABROBÓ|25/2/2016|CABROBÓ_42425|0,00|33,40|22,80|27,74
82886|CABROBÓ|26/2/2016|CABROBÓ_42426|0,00|34,00|23,60|28,70
82886|CABROBÓ|27/2/2016|CABROBÓ_42427|0,00|35,20|23,80|29,22
82886|CABROBÓ|28/2/2016|CABROBÓ_42428|0,00|34,80|23,20|29,10
82886|CABROBÓ|29/2/2016|CABROBÓ_42429|0,00|36,20|24,00|29,70
82886|CABROBÓ|1/3/2016|CABROBÓ_42430|0,00|35,60|23,60|29,62
82886|CABROBÓ|2/3/2016|CABROBÓ_42431|0,00|34,40|23,00|28,66
82886|CABROBÓ|3/3/2016|CABROBÓ_42432|0,00|35,40|23,80|28,86
82886|CABROBÓ|4/3/2016|CABROBÓ_42433|0,00|36,80|23,20|30,58
82886|CABROBÓ|5/3/2016|CABROBÓ_42434|0,00|35,80|25,60|30,38
82886|CABROBÓ|6/3/2016|CABROBÓ_42435|0,00|35,60|24,00|29,54
82886|CABROBÓ|7/3/2016|CABROBÓ_42436|0,00|35,40|24,00|29,78
82886|CABROBÓ|8/3/2016|CABROBÓ_42437|0,00|35,40|24,40|30,06
82886|CABROBÓ|9/3/2016|CABROBÓ_42438|0,00|35,80|25,20|30,54
82886|CABROBÓ|10/3/2016|CABROBÓ_42439|0,00|35,40|25,20|30,46
82886|CABROBÓ|11/3/2016|CABROBÓ_42440|0,00|36,60|25,20|29,94
82886|CABROBÓ|12/3/2016|CABROBÓ_42441|0,00|36,20|25,20|30,58
82886|CABROBÓ|13/3/2016|CABROBÓ_42442|0,00|35,60|24,60|30,14
82886|CABROBÓ|14/3/2016|CABROBÓ_42443|0,00|35,20|23,60|28,94
82886|CABROBÓ|15/3/2016|CABROBÓ_42444|0,00|34,80|24,20|29,58
82886|CABROBÓ|16/3/2016|CABROBÓ_42445|0,00|34,80|24,00|29,70
82886|CABROBÓ|17/3/2016|CABROBÓ_42446|0,00|35,40|24,60|30,26
82886|CABROBÓ|18/3/2016|CABROBÓ_42447|43,60|33,00|22,80|26,90
82886|CABROBÓ|19/3/2016|CABROBÓ_42448|0,00|35,40|24,20|29,46
82886|CABROBÓ|20/3/2016|CABROBÓ_42449|0,00|35,20|25,00|29,26
82886|CABROBÓ|21/3/2016|CABROBÓ_42450|0,00|34,80|25,00|29,10
82886|CABROBÓ|22/3/2016|CABROBÓ_42451|0,00|35,40|25,40|29,18
82886|CABROBÓ|23/3/2016|CABROBÓ_42452|0,00|36,20|25,40|29,90
82886|CABROBÓ|24/3/2016|CABROBÓ_42453|0,00|36,20|26,20|29,90
82886|CABROBÓ|25/3/2016|CABROBÓ_42454|0,00|35,20|24,00|29,94
82886|CABROBÓ|26/3/2016|CABROBÓ_42455|0,00|36,00|24,40|30,26
82886|CABROBÓ|27/3/2016|CABROBÓ_42456|0,00|35,20|25,20|29,58
82886|CABROBÓ|28/3/2016|CABROBÓ_42457|0,00|35,40|23,60|28,78
82886|CABROBÓ|29/3/2016|CABROBÓ_42458|0,00|35,60|24,60|29,90
82886|CABROBÓ|30/3/2016|CABROBÓ_42459|38,20|31,80|21,20|26,54
82886|CABROBÓ|31/3/2016|CABROBÓ_42460|0,00|33,00|23,20|27,82
82886|CABROBÓ|1/4/2016|CABROBÓ_42461|0,00|33,20|23,00|27,78
82886|CABROBÓ|2/4/2016|CABROBÓ_42462|0,00|33,00|23,20|27,54
82886|CABROBÓ|3/4/2016|CABROBÓ_42463|0,00|33,00|22,80|27,94
82886|CABROBÓ|4/4/2016|CABROBÓ_42464|0,00|34,20|23,60|28,42
82886|CABROBÓ|5/4/2016|CABROBÓ_42465|0,00|33,40|24,00|27,06
82886|CABROBÓ|6/4/2016|CABROBÓ_42466|0,20|33,20|24,20|28,02
82886|CABROBÓ|7/4/2016|CABROBÓ_42467|0,00|34,80|24,00|28,62
82886|CABROBÓ|8/4/2016|CABROBÓ_42468|0,00|35,20|24,00|29,10
82886|CABROBÓ|9/4/2016|CABROBÓ_42469|0,00|36,20|23,80|30,22
82886|CABROBÓ|10/4/2016|CABROBÓ_42470|0,00|35,00|24,40|29,78
82886|CABROBÓ|11/4/2016|CABROBÓ_42471|0,00|35,00|25,40|29,46
82886|CABROBÓ|12/4/2016|CABROBÓ_42472|0,00|34,20|24,20|29,02
82886|CABROBÓ|13/4/2016|CABROBÓ_42473|0,00|34,20|22,40|28,06
82886|CABROBÓ|14/4/2016|CABROBÓ_42474|0,00|34,00|24,20|28,30
82886|CABROBÓ|15/4/2016|CABROBÓ_42475|0,00|34,00|24,00|28,34
82886|CABROBÓ|16/4/2016|CABROBÓ_42476|0,00|34,00|24,00|28,06
82886|CABROBÓ|17/4/2016|CABROBÓ_42477|0,00|32,20|23,80|28,42
82886|CABROBÓ|18/4/2016|CABROBÓ_42478|1,40|31,60|23,20|26,58
82886|CABROBÓ|19/4/2016|CABROBÓ_42479|0,00|34,00|22,00|28,18
82886|CABROBÓ|20/4/2016|CABROBÓ_42480|0,00|33,60|23,80|28,14
82886|CABROBÓ|21/4/2016|CABROBÓ_42481|0,00|34,40|23,00|27,90
82886|CABROBÓ|22/4/2016|CABROBÓ_42482|0,00|34,20|23,80|28,50
82886|CABROBÓ|23/4/2016|CABROBÓ_42483|0,00|34,60|23,40|28,78
82886|CABROBÓ|24/4/2016|CABROBÓ_42484|0,00|34,20|22,80|28,22
82886|CABROBÓ|25/4/2016|CABROBÓ_42485|0,00|34,20|24,00|28,30
82886|CABROBÓ|26/4/2016|CABROBÓ_42486|0,00|35,00|22,80|29,10
82886|CABROBÓ|27/4/2016|CABROBÓ_42487|0,00|36,00|24,20|30,06
82886|CABROBÓ|28/4/2016|CABROBÓ_42488|0,00|35,80|24,60|30,42
82886|CABROBÓ|29/4/2016|CABROBÓ_42489|0,00|35,00|24,40|29,34
82886|CABROBÓ|30/4/2016|CABROBÓ_42490|0,00|35,00|23,40|29,10
82886|CABROBÓ|1/5/2016|CABROBÓ_42491|0,00|35,40|23,00|29,02
82886|CABROBÓ|2/5/2016|CABROBÓ_42492|0,00|34,20|24,60|29,38
82886|CABROBÓ|3/5/2016|CABROBÓ_42493|0,00|32,00|23,80|27,54
82886|CABROBÓ|4/5/2016|CABROBÓ_42494|0,00|36,70|22,40|28,28
82886|CABROBÓ|5/5/2016|CABROBÓ_42495|0,00|33,40|21,20|27,34
82886|CABROBÓ|6/5/2016|CABROBÓ_42496|0,00|33,60|23,00|28,18
82886|CABROBÓ|7/5/2016|CABROBÓ_42497|0,00|34,00|23,20|27,02
82886|CABROBÓ|8/5/2016|CABROBÓ_42498|0,00|33,00|22,20|27,34
82886|CABROBÓ|9/5/2016|CABROBÓ_42499|0,00|32,20|23,00|26,90
82886|CABROBÓ|10/5/2016|CABROBÓ_42500|0,00|31,00|23,80|27,02
82886|CABROBÓ|11/5/2016|CABROBÓ_42501|0,00|32,60|23,20|27,46
82886|CABROBÓ|12/5/2016|CABROBÓ_42502|0,00|34,00|24,20|28,18
82886|CABROBÓ|13/5/2016|CABROBÓ_42503|0,00|34,20|23,20|28,30
82886|CABROBÓ|14/5/2016|CABROBÓ_42504|0,00|34,00|22,20|28,06
82886|CABROBÓ|15/5/2016|CABROBÓ_42505|0,00|33,20|22,00|27,78
82886|CABROBÓ|16/5/2016|CABROBÓ_42506|0,00|32,40|23,20|27,50
82886|CABROBÓ|17/5/2016|CABROBÓ_42507|0,00|35,20|22,00|28,66
82886|CABROBÓ|18/5/2016|CABROBÓ_42508|0,00|35,00|23,00|28,74
82886|CABROBÓ|19/5/2016|CABROBÓ_42509|0,00|34,00|23,00|27,78
82886|CABROBÓ|20/5/2016|CABROBÓ_42510|0,00|32,00|20,80|26,34
82886|CABROBÓ|21/5/2016|CABROBÓ_42511|0,00|33,00|21,20|27,06
82886|CABROBÓ|22/5/2016|CABROBÓ_42512|0,00|34,00|21,80|27,42
82886|CABROBÓ|23/5/2016|CABROBÓ_42513|0,00|32,60|23,20|27,82
82886|CABROBÓ|24/5/2016|CABROBÓ_42514|0,00|34,00|23,00|26,50
82886|CABROBÓ|25/5/2016|CABROBÓ_42515|177,20|29,00|21,80|24,06
82886|CABROBÓ|26/5/2016|CABROBÓ_42516|1,20|30,00|22,00|25,06
82886|CABROBÓ|27/5/2016|CABROBÓ_42517|0,00|30,20|21,80|25,54
82886|CABROBÓ|28/5/2016|CABROBÓ_42518|0,00|31,60|21,60|26,02
82886|CABROBÓ|29/5/2016|CABROBÓ_42519|0,00|31,40|22,80|26,34
82886|CABROBÓ|30/5/2016|CABROBÓ_42520|1,80|28,40|23,00|24,66
82886|CABROBÓ|31/5/2016|CABROBÓ_42521|0,00|31,20|23,40|26,78
82886|CABROBÓ|1/6/2016|CABROBÓ_42522|0,00|32,20|21,80|26,10
82886|CABROBÓ|2/6/2016|CABROBÓ_42523|0,00|32,60|22,60|26,58
82886|CABROBÓ|3/6/2016|CABROBÓ_42524|0,00|33,40|22,00|27,38
82886|CABROBÓ|4/6/2016|CABROBÓ_42525|0,00|34,80|23,80|29,46
82886|CABROBÓ|5/6/2016|CABROBÓ_42526|0,00|32,00|24,00|26,30
82886|CABROBÓ|6/6/2016|CABROBÓ_42527|5,00|32,60|21,40|26,22
82886|CABROBÓ|7/6/2016|CABROBÓ_42528|0,00|33,40|22,00|26,98
82886|CABROBÓ|8/6/2016|CABROBÓ_42529|0,00|34,40|20,20|27,30
82886|CABROBÓ|9/6/2016|CABROBÓ_42530|0,00|32,80|21,00|26,42
82886|CABROBÓ|10/6/2016|CABROBÓ_42531|0,00|32,60|21,20|26,06
82886|CABROBÓ|11/6/2016|CABROBÓ_42532|0,00|32,40|21,00|26,26
82886|CABROBÓ|12/6/2016|CABROBÓ_42533|0,00|32,00|21,00|25,90
82886|CABROBÓ|13/6/2016|CABROBÓ_42534|0,00|32,40|21,20|26,46
82886|CABROBÓ|14/6/2016|CABROBÓ_42535|0,00|31,20|20,80|25,66
82886|CABROBÓ|15/6/2016|CABROBÓ_42536|0,00|29,00|20,60|24,38
82886|CABROBÓ|16/6/2016|CABROBÓ_42537|0,60|27,80|21,20|23,46
82886|CABROBÓ|17/6/2016|CABROBÓ_42538|0,00|27,60|21,20|23,70
82886|CABROBÓ|18/6/2016|CABROBÓ_42539|0,00|30,80|22,00|25,42
82886|CABROBÓ|19/6/2016|CABROBÓ_42540|0,00|30,40|21,00|25,54
82886|CABROBÓ|20/6/2016|CABROBÓ_42541|0,00|29,80|19,80|24,46
